expertise_group,player_index,within_group_index,sensitivity_mode,target_name,block_index,xa,ya,xb,yb,n_fixation,fallback
amateur,14,4,default,slg,0,0.8839010200342818,0.9102993243633243,-0.0034841825122081606,0.012930586398370808,29,0
amateur,14,4,default,slg,1,0.8848199857662029,0.9396621154717568,-0.003606850349280348,-0.004487565653208146,29,0
amateur,14,4,default,flg,0,0.9412348083862663,0.8288940013641335,0.0028159084167862823,0.007372018364099398,29,0
amateur,14,4,default,flg,1,0.9072538384391691,0.9774027639575926,-0.004658004782436681,-0.001682119300958752,29,0
amateur,15,5,habitual,ssw,0,0.9571246483346864,0.962196612445027,0.003165769926581855,0.0012658975068533984,29,0
amateur,15,5,habitual,ssw,1,0.898292896700639,0.9281132523480043,-0.0003575211145912518,0.00969510164498931,29,0
amateur,15,5,habitual,fsw,0,0.9443462378995073,1.01876982296837,0.0024890688137837666,0.00265132008336492,29,0
amateur,15,5,habitual,fsw,1,0.9849328367759084,1.0486111661839037,-0.001600357795528906,0.0013673664214016272,29,0
amateur,15,5,habitual,slw,0,0.9566077235875062,0.9652074535852376,0.002783968178289504,0.001198020249864888,29,0
amateur,15,5,habitual,slw,1,0.9670109435887613,0.9267601619431916,-0.0025775611878462107,0.004387842133896792,29,0
amateur,15,5,habitual,flw,0,0.9621991622934848,0.9797213773012947,0.0028726695924342393,-0.00266789344097857,29,0
amateur,15,5,habitual,flw,1,0.9504259296398888,0.9780532443844103,0.00019083133375923968,0.00120693411124619,29,0
amateur,15,5,habitual,svsw,0,0.944568220861267,0.8605151578992538,-0.000776600701123844,0.0059537570372825265,28,0
amateur,15,5,habitual,svsw,1,0.9533550055027187,0.9336340019928822,-0.002908213342953456,0.006931127666522392,29,0
amateur,15,5,habitual,ssg,0,0.9616842911815362,0.9508263406931892,0.0019996853976949015,-0.0008958067033248943,29,0
amateur,15,5,habitual,ssg,1,0.9402651894033954,0.9828627175141317,-0.0019496871504509619,0.005502303219008735,29,0
amateur,15,5,habitual,fsg,0,0.942711892263181,0.9890280202279319,0.005581264739467667,0.004449201914548544,29,0
amateur,15,5,habitual,fsg,1,0.9512440838107968,0.9858467166678329,0.0026212694478426786,0.002252248286056537,29,0
amateur,15,5,habitual,slg,0,0.965383688217881,0.9511497383947968,0.004105070257585025,-0.0024684753415384207,29,0
amateur,15,5,habitual,slg,1,0.9512869970102653,0.9435156151789775,-0.0015984710772287926,0.005525421280945094,29,0
amateur,15,5,habitual,flg,0,0.9440005840238557,0.9550552312074632,0.004296326457022359,0.0003750871533167166,29,0
amateur,15,5,habitual,flg,1,0.970190717841538,0.9449309523693555,0.004787481863408329,0.003867192369489149,29,0
amateur,15,5,default,ssw,0,0.9886641031225234,1.0066357387604958,-0.0025610822131500303,0.0060527289580018405,29,0
amateur,15,5,default,ssw,1,0.9701778183454758,0.958582692615633,0.0011456086891188906,0.0011376319249415006,29,0
amateur,15,5,default,fsw,0,0.9766086500308605,0.9662592115808126,0.0004575749724358563,-0.000832858611476479,29,0
amateur,15,5,default,fsw,1,0.9637101822128904,0.9522350943452245,-0.002932444878031787,0.01145573618813426,26,0
amateur,15,5,default,slw,0,0.9531933405610915,0.9663758618228332,0.0008985993184512818,-0.00041385550423002045,29,0
amateur,15,5,default,slw,1,0.9634677406895752,0.9606088933366526,-0.0005125956672174239,0.008284552479796474,29,0
amateur,15,5,default,flw,0,0.9452174365632373,0.975253968929349,0.003159601506804266,-0.0017495108524569988,29,0
amateur,15,5,default,flw,1,0.989926960470592,0.8393178253678691,-0.0005822181374179241,0.008262005578686712,29,0
amateur,15,5,default,svsw,0,0.9515210062551245,0.9771270742579141,0.0033468123847673107,-0.0040439804620539845,28,0
amateur,15,5,default,svsw,1,0.9615472736923723,0.9996445375525214,-0.0019405470658889427,0.007459614282938876,29,0
amateur,15,5,default,ssg,0,0.957833412793425,0.9990470513877012,-0.0012273499571563568,0.0010254945471474845,29,0
amateur,15,5,default,ssg,1,0.9530180968944871,0.8948931025325126,0.0006811387903948246,0.0023418861897744957,29,0
amateur,15,5,default,fsg,0,0.9399329610123577,0.9508951671574872,-0.0005642906174404567,0.0004786744248617431,29,0
amateur,15,5,default,fsg,1,0.9760032959199063,0.8379033757932187,-0.0024587304812117004,0.008053501459025926,29,0
amateur,15,5,default,slg,0,0.9454877634404659,0.939420786632052,0.001005196136647183,-0.0005080209504519872,29,0
amateur,15,5,default,slg,1,0.9566923419356415,0.9360279367385627,0.0003091272814990942,0.007662252519308034,29,0
amateur,15,5,default,flg,0,0.9528286285917746,0.891571332742689,0.0016092391317026299,-0.0013916174543889218,26,0
amateur,15,5,default,flg,1,0.9626896451855921,0.9505837979896048,-0.00027427752323462475,0.009822597585997517,29,0
amateur,16,6,habitual,ssw,0,0.9271260270885295,0.964764110763623,-0.005988498543433431,-0.005562815271065733,29,0
amateur,16,6,habitual,ssw,1,0.9513735476129179,0.9030136245894869,-0.005033385963116512,-0.010252027558466468,29,0
amateur,16,6,habitual,fsw,0,0.929195570321847,0.9753379676992793,-0.005526985554464401,-0.014524853049658532,29,0
amateur,16,6,habitual,fsw,1,0.9377076804749903,0.9826531765087348,-0.0053177532086696,-0.01782584137652154,29,0
amateur,16,6,habitual,slw,0,0.9452925911277146,0.900864513503252,-0.007100854531965843,0.006242039486859627,25,0
amateur,16,6,habitual,slw,1,0.9768724820631032,0.9556723529206782,-0.003500002621980561,-0.0003822069579247447,29,0
amateur,16,6,habitual,flw,0,0.9721755903876562,1.0031368433411685,-0.006228130275527981,-0.017919553990209853,29,0
amateur,16,6,habitual,flw,1,0.9847513307021518,0.9432586847760951,-0.004834885763759002,-0.003070653001859057,29,0
amateur,16,6,habitual,svsw,0,0.9829540302381296,1.0619063059631146,-0.005441997147399551,-0.006760789495525675,29,0
amateur,16,6,habitual,svsw,1,0.976965622959562,1.0242655330596315,-0.0028452662310535586,-0.0072620793547814415,28,0
amateur,16,6,habitual,ssg,0,0.9090306265259263,0.9127752730274427,-0.00201807967652517,-0.013675123190525322,28,0
amateur,16,6,habitual,ssg,1,0.9133272978187913,0.8892262368277728,-0.004813150080325293,-0.013226258977272332,29,0
amateur,16,6,habitual,fsg,0,0.9661907262506537,0.9070227286739719,-0.007307122936383656,-0.011954262950147863,29,0
amateur,16,6,habitual,fsg,1,0.9517528283293282,0.8594662851187336,-0.0038212903848225,-0.011563983911881258,29,0
amateur,16,6,habitual,slg,0,0.9281836354810289,0.9976036693250312,-0.0018381489143228474,0.003059051851128806,28,0
amateur,16,6,habitual,slg,1,0.953393549507792,0.9545627720461711,-0.00468863116332075,-0.0018559602692944342,28,0
amateur,16,6,habitual,flg,0,0.9313913799899599,0.9664713094398655,-0.001762105193467512,-0.004158542398449892,29,0
amateur,16,6,habitual,flg,1,0.9718390970308095,0.9202199093334177,-0.003987481158660919,-0.010078185054119981,29,0
amateur,16,6,default,ssw,0,0.9315387531950996,0.9200873641634293,-0.0002543103735854861,-0.005581975387553052,29,0
amateur,16,6,default,ssw,1,0.950014718389576,0.9259832258731666,-0.005618300467773561,-0.010796952069605186,29,0
amateur,16,6,default,fsw,0,0.9715176989706784,1.0094337768494994,-0.006228590219286758,-0.016599984810910292,29,0
amateur,16,6,default,fsw,1,0.9607822697115873,0.8780551675357016,-0.00692004888140038,-0.006585545475522688,29,0
amateur,16,6,default,slw,0,0.9472147614290515,0.8876424482871261,-0.0061060257668352,-0.008892499315533788,29,0
amateur,16,6,default,slw,1,0.9450118264536251,1.0001624654862271,-0.0065392110816466335,-0.0043016232396453895,29,0
amateur,16,6,default,flw,0,0.9446649167550145,0.9169138901655276,-0.004540294436362937,-0.005590509006615981,29,0
amateur,16,6,default,flw,1,0.9478814381880742,0.9736235974629449,-0.008425265723771681,-0.008566742966587262,29,0
amateur,16,6,default,svsw,0,0.9489642096181952,0.899822315060576,-0.003828993110022596,-0.010079737834831962,29,0
amateur,16,6,default,svsw,1,0.9364571017675307,0.9554493266217219,-0.0027499418699553947,-0.0034628721667762544,26,0
amateur,16,6,default,ssg,0,0.9388097259512087,0.9101647884052854,-0.007555202940412621,-0.0038192262686296457,29,0
amateur,16,6,default,ssg,1,0.9980820639089436,0.9317981501886025,-0.00539577639295904,0.002648868474677527,19,0
amateur,16,6,default,fsg,0,0.9225436269294813,0.9377263310592178,-0.004423159600456344,-0.0024707638769721676,29,0
amateur,16,6,default,fsg,1,0.9862841021443853,0.9079788709229553,-0.006173277526092027,-0.0021322460666159423,26,0
amateur,16,6,default,slg,0,0.9506675187255165,0.9654509079403145,-0.004786924573978592,-0.005410408705081656,29,0
amateur,16,6,default,slg,1,0.9298306675561211,0.9503698767270979,-0.007214936866452939,-0.009995775294190318,29,0
amateur,16,6,default,flg,0,0.9728062790755998,1.104029019075132,-0.008905273680743994,-0.010607300133427961,28,0
amateur,16,6,default,flg,1,0.9519955503725825,0.919993098797798,-0.005546085767206598,0.0004781691497942114,25,0
amateur,17,7,habitual,ssw,0,0.9525272350302785,0.9173465964583634,1.4884525179290412e-05,-0.003823657376150995,25,0
amateur,17,7,habitual,ssw,1,0.966457016270641,0.9349825871748003,-0.00024626404890842803,0.0023758569042317103,26,0
amateur,17,7,habitual,fsw,0,0.8936417930976333,0.9993274777400778,0.0064929652074884265,0.007063736428005903,28,0
amateur,17,7,habitual,fsw,1,0.9530078605647258,0.9287124062278876,-0.0025464028403685756,0.005746555943406486,29,0
amateur,17,7,habitual,slw,0,0.9246395284711045,0.9004983165681733,0.005264876564754567,-0.003887611371601076,29,0
amateur,17,7,habitual,slw,1,0.9783600839816211,0.8344752683561292,-0.0001267964855429949,0.000344100928447806,29,0
amateur,17,7,habitual,flw,0,0.9607590210636237,0.8824328760195479,-0.0006374635273810854,0.003902756763731665,29,0
amateur,17,7,habitual,flw,1,0.9699438535879621,0.9690039685453511,-0.0036385801592620968,0.0018553386618042349,28,0
amateur,17,7,habitual,svsw,0,0.9591698855506497,0.8779137420906391,0.0035087316284943253,-0.0017752697617816394,29,0
amateur,17,7,habitual,svsw,1,0.9660785809142586,0.9079048848496919,-0.002065931271473799,0.0050379740042476966,29,0
amateur,17,7,habitual,ssg,0,0.9424631952341874,0.9463759701637358,-0.001512390103859668,0.00483262012347575,29,0
amateur,17,7,habitual,ssg,1,0.9377329789557957,0.9208677432203529,-0.00556426882425377,0.0031275173631263075,29,0
amateur,17,7,habitual,fsg,0,0.9624031368253663,0.9433350169161366,-0.0038607944628032994,-0.0009615331855056765,28,0
amateur,17,7,habitual,fsg,1,0.9742198782155004,0.9957390084859528,-0.0004754638965392905,0.006607123012963913,25,0
amateur,17,7,habitual,slg,0,0.9647963102871351,1.057300582271985,-0.0037107264348007533,0.011909928898427126,28,0
amateur,17,7,habitual,slg,1,0.9776234183564163,0.9313717943545586,0.00073646279171304,0.004872792262186133,29,0
amateur,17,7,habitual,flg,0,0.9572293930813964,0.9489042544723485,-0.004314261396040499,0.005568715059050539,26,0
amateur,17,7,habitual,flg,1,0.9435809054905843,0.8942486112924475,-0.000801408233469198,0.003856617364751283,29,0
amateur,17,7,default,ssw,0,0.9420994581745091,0.9700339892030264,0.002082013936462529,0.0039557132896576004,29,0
amateur,17,7,default,ssw,1,0.9548073807524982,0.9323848740995861,0.0022291881251648394,0.010721392037293602,28,0
amateur,17,7,default,fsw,0,0.9369763076162894,0.8655905358422311,0.0013728930767039791,0.00598658575174167,29,0
amateur,17,7,default,fsw,1,0.9618511016140199,0.9092102639791797,0.002648942626655568,0.011807849697222752,29,0
amateur,17,7,default,slw,0,0.9546958081851172,0.9070236676316771,-4.6765261304052876e-05,0.004369868976607157,29,0
amateur,17,7,default,slw,1,0.9489874587251503,0.9035907041408499,-0.0029094954359601857,0.009894681860561388,29,0
amateur,17,7,default,flw,0,0.950908099823319,0.9484737992463333,0.0001504351400849124,0.010810979343779234,29,0
amateur,17,7,default,flw,1,0.9489541127839763,0.953813072787877,0.00020483194362306417,0.009347160916970805,29,0
amateur,17,7,default,svsw,0,0.9549761021318697,0.8531429777340134,0.001327902685743695,0.007994650967892867,29,0
amateur,17,7,default,svsw,1,0.9502049436112864,0.9539750792647467,-0.0019505719494491633,0.009680263675941637,29,0
amateur,17,7,default,ssg,0,0.9740585586910859,0.8882598218327548,-0.0016263739778465567,0.004871790634797251,29,0
amateur,17,7,default,ssg,1,0.958199602337915,0.8975097906492339,0.0018412055842487443,0.01025553431038654,28,0
amateur,17,7,default,fsg,0,0.9656762696990575,1.0047891549187435,-0.0034717681138632726,0.01002056641676731,29,0
amateur,17,7,default,fsg,1,0.995617165214998,0.9844160141585381,-0.0006874404411662096,0.013452009689820797,29,0
amateur,17,7,default,slg,0,0.956649411249472,0.9206051555978774,-0.0013702633131555796,0.008498592794716231,29,0
amateur,17,7,default,slg,1,0.9693108091308099,0.9176264245963243,0.0009694540703301,0.011500990106881943,29,0
amateur,17,7,default,flg,0,0.974539433410702,0.9055077529662209,-0.0031777719725868295,0.0076025303567388205,29,0
amateur,17,7,default,flg,1,0.9733604065392618,0.8832276679404735,0.0023861999969145183,0.014416912581237675,29,0
amateur,18,8,habitual,ssw,0,0.901822206691861,0.9453201975380084,-0.006989783105668994,0.0021640955834197236,29,0
amateur,18,8,habitual,ssw,1,0.8851108388188977,0.8160796472551424,-0.007287174941540133,0.008434545519001444,25,0
amateur,18,8,habitual,fsw,0,0.9047551015305861,1.0890859957009176,-0.0009859690926834388,-0.01253878748385035,29,0
amateur,18,8,habitual,fsw,1,0.8890380258775217,0.7742576135027441,-0.004442079678073695,0.00016111388389831354,29,0
amateur,18,8,habitual,slw,0,0.868425035630634,0.8984983168474747,-0.006284536993372557,-0.00755643444130096,29,0
amateur,18,8,habitual,slw,1,0.9083986991541878,0.8599322319473607,-0.004056106830699921,0.0008624758911474732,29,0
amateur,18,8,habitual,flw,0,0.8896686367614086,1.0231439737089216,-0.002311632012416756,-0.015790343413612015,29,0
amateur,18,8,habitual,flw,1,0.883009437318921,0.9629665024443416,-0.004629814474976494,-0.0016510889506855977,29,0
amateur,18,8,habitual,svsw,0,0.9113055218868201,0.8495795536495258,-0.006165464429743439,0.00038223001372376594,29,0
amateur,18,8,habitual,svsw,1,0.9024446271626536,0.8369509567209015,-0.003790519296601604,0.0021153347455871783,26,0
amateur,18,8,habitual,ssg,0,0.8979202393593311,1.051149768187987,-0.003369289754615207,-0.013856863220107487,29,0
amateur,18,8,habitual,ssg,1,0.8943733067121964,0.8556680409482785,-0.003165559667783054,0.0029555012751174793,29,0
amateur,18,8,habitual,fsg,0,0.9273881254688903,1.1090285592378213,-0.002457789642009197,-0.013476413182536714,26,0
amateur,18,8,habitual,fsg,1,0.8991109290327282,1.0054851905081486,-0.004484781205835318,-0.006026160804034478,29,0
amateur,18,8,habitual,slg,0,0.9166689109034056,0.8493939923612515,-0.0074686977027269875,-0.00369039697123475,26,0
amateur,18,8,habitual,slg,1,0.843032936026789,0.8791863848826686,-0.006563039278185163,0.005423164695459936,29,0
amateur,18,8,habitual,flg,0,0.8671149103076521,0.963673257283873,-0.002624724280100223,-0.010514692470323127,29,0
amateur,18,8,habitual,flg,1,0.8781537933310206,1.006654090322097,-0.005741924306317035,-0.011999759080329558,29,0
amateur,18,8,default,ssw,0,0.9154573472340433,0.9256370615053753,0.0005751172872599519,0.0013594237719194973,29,0
amateur,18,8,default,ssw,1,0.9066000028024026,0.8024206498931046,0.002139107240047641,0.007246398181379244,29,0
amateur,18,8,default,fsw,0,0.9130814832189762,0.8110492405079925,0.0003329022454919908,0.00244787784319201,28,0
amateur,18,8,default,fsw,1,0.902676610364241,0.9635269788572356,0.0012343256132785639,-0.012409951173916618,29,0
amateur,18,8,default,slw,0,0.898322399337397,0.7893931515617658,-0.002292032648110691,0.002328730754899761,29,0
amateur,18,8,default,slw,1,0.9150984193328354,1.1749313079243524,0.00046026059245033325,0.00797084739901971,29,0
amateur,18,8,default,flw,0,0.9007442672725602,0.8738608643263519,-0.003249835298278501,0.001208355519823341,29,0
amateur,18,8,default,flw,1,0.9057019780656149,1.1021338000539198,-0.0003816036740650671,-0.00726800311053674,29,0
amateur,18,8,default,svsw,0,0.9131874803429374,0.9494798796482204,-0.0002769210132582264,-4.109732574687254e-05,29,0
amateur,18,8,default,svsw,1,0.8637915327009252,0.8530660035616955,-0.0014118720010477294,0.001235142401613083,28,0
amateur,18,8,default,ssg,0,0.921534027463797,0.8522136810910492,-0.0015212509851425032,0.0038192961467464802,29,0
amateur,18,8,default,ssg,1,0.9188992270632153,0.8220252791216662,-0.0021013717489201805,0.0017410149886913054,28,0
amateur,18,8,default,fsg,0,0.9196773770443847,0.8041933877743561,-0.001200642713254492,0.0010030278555210465,29,0
amateur,18,8,default,fsg,1,0.9208406447201319,0.9031839840274486,0.0008770162237403262,-0.002196262947167034,29,0
amateur,18,8,default,slg,0,0.9042589945279127,0.8371008478468135,-0.003442649305451249,0.0020508453565567563,29,0
amateur,18,8,default,slg,1,0.8954575865938253,1.0520907360218625,-0.0021175805344494946,-0.014145972734963956,26,0
amateur,18,8,default,flg,0,0.9004849746948376,0.8313300525865502,0.0010547018132987182,0.0014971420764828608,29,0
amateur,18,8,default,flg,1,0.8927811971196239,0.8740439997818004,-0.0009797720255739877,-0.0013830185810917621,29,0
amateur,19,9,habitual,ssw,0,0.9130127502773872,0.9618541147948629,0.00023526343324428278,0.00046278963036250776,29,0
amateur,19,9,habitual,ssw,1,0.9543487965777984,0.9455264732683998,0.0036645784430509405,1.7109810349219545e-06,29,0
amateur,19,9,habitual,fsw,0,0.9323533065965192,0.8529627226248099,0.0015491338114808186,2.3254502587846237e-05,29,0
amateur,19,9,habitual,fsw,1,0.920220546963275,0.9070504171948512,0.00035127468091337554,-0.0010365904005351701,29,0
amateur,19,9,habitual,slw,0,0.9196632435297954,0.9537819634397584,0.0005271988096295045,-0.006762038456951247,29,0
amateur,19,9,habitual,slw,1,0.9066824101277278,0.8948554614669063,0.004907112162243608,-0.0018241121140200565,29,0
amateur,19,9,habitual,flw,0,0.9129653395858545,0.8712350621628426,0.00018569710499689428,-0.0015200449141814115,29,0
amateur,19,9,habitual,flw,1,0.9247777993340973,0.8948694264748818,0.005471303253338812,0.00018373886432245922,29,0
amateur,19,9,habitual,svsw,0,0.9146604822994716,0.9077860067860167,0.0028681794198737844,-0.0018098193213149576,29,0
amateur,19,9,habitual,svsw,1,0.9057302198790831,0.9222850053076727,-0.0014113880637625677,-0.008312614723517492,29,0
amateur,19,9,habitual,ssg,0,0.9023074503517796,0.940660543913512,0.0014064955574087934,0.0035034416320811807,29,0
amateur,19,9,habitual,ssg,1,0.9346253278439651,0.8805757722056068,0.0005781732166696791,0.00024815782462208735,26,0
amateur,19,9,habitual,fsg,0,0.9143618382122588,0.8678634639599522,-0.0017073492345243309,0.0024293900191700276,29,0
amateur,19,9,habitual,fsg,1,0.8956715958444434,0.9550459194337411,0.004300670203288039,0.0026998736656827886,29,0
amateur,19,9,habitual,slg,0,0.9210372500862845,0.9336455542327674,0.004295468145302405,0.00205723523414589,29,0
amateur,19,9,habitual,slg,1,0.9121737991629796,0.9940367380940012,0.0011998010791979758,-8.038244840138193e-05,29,0
amateur,19,9,habitual,flg,0,0.9139252976356275,0.9510320855335893,0.0034269556891609407,0.0029478724432085873,29,0
amateur,19,9,habitual,flg,1,0.918044750587478,0.9303268777001229,0.0035832454077759698,0.0005634379846191262,29,0
amateur,19,9,default,ssw,0,0.9446251059227406,0.9560911089040229,0.000454755192872555,-0.004831310450355991,29,0
amateur,19,9,default,ssw,1,0.9361322116336361,0.9964727472051202,0.00275014581031027,-0.005962550820624357,29,0
amateur,19,9,default,fsw,0,0.9058866367729844,0.9816085231234932,-0.0010701195505766628,-0.015004197235323475,29,0
amateur,19,9,default,fsw,1,0.92745802183152,0.8461291915384734,-0.0006880282555103241,0.0026666413718822073,29,0
amateur,19,9,default,slw,0,0.9032747895456171,0.9324359662942441,0.0014537794844012193,-0.01064236344380758,29,0
amateur,19,9,default,slw,1,0.929428682836813,0.9335990789198474,0.005959468092131088,-0.007109279599576995,29,0
amateur,19,9,default,flw,0,0.905006653646807,0.9186157502125,-0.0009467464020647852,-0.01211251765348286,29,0
amateur,19,9,default,flw,1,0.9183687588455777,0.9626469425453775,0.000479580701702482,-0.009373385239382023,29,0
amateur,19,9,default,svsw,0,0.9053912088341751,0.9923143901061763,0.0002160217400911475,-0.008841805913810313,29,0
amateur,19,9,default,svsw,1,0.9109598212108765,1.0919710386873498,0.004279644712971803,-0.009591079372838193,29,0
amateur,19,9,default,ssg,0,0.8999207832758672,1.0399961639082782,0.0006543951918409419,-0.005778505532063691,29,0
amateur,19,9,default,ssg,1,0.9290652758642273,0.9403931924720993,-0.0013130835511248112,-0.010383573916844682,29,0
amateur,19,9,default,fsg,0,0.9135712350872991,0.9831600451182707,-0.000476231081049841,-0.003213941672704999,29,0
amateur,19,9,default,fsg,1,0.9057038111088325,0.9729528458602328,0.0013455849475067028,-0.003143911459453384,29,0
amateur,19,9,default,slg,0,0.9234605473513572,1.0271311516240609,4.492161981701267e-05,-0.012891051446969655,29,0
amateur,19,9,default,slg,1,0.9185724674379925,0.9353611482722207,0.0016593511976060642,-0.002121830040198132,29,0
amateur,19,9,default,flg,0,0.9305973560429931,0.9885089809331595,0.0028139854000375636,-0.007242867129249793,29,0
amateur,19,9,default,flg,1,0.8987055357138449,0.9375263092254136,0.001973482179537231,-0.004424082230938029,29,0
